GEOID,Label for GEO_ID,Total,Less than 10 percent,10 to 14 percent,15 to 19 percent,20 to 24 percent,25 to 29 percent,30 to 34 percent,35 to 39 percent,40 to 49 percent,50 percent or more,Not Computed,Tract,County
1400000US06085503703,"Census Tract 5037.03, Santa Clara County, California",444,9,48,58,70,74,23,12,45,90,15,503703,085
1400000US06085503706,"Census Tract 5037.06, Santa Clara County, California","1,657",47,131,251,206,212,138,134,138,382,18,503706,085
1400000US06085503707,"Census Tract 5037.07, Santa Clara County, California",529,15,26,81,69,71,52,36,46,101,32,503707,085
1400000US06085503708,"Census Tract 5037.08, Santa Clara County, California",311,7,0,62,26,69,39,11,21,65,11,503708,085
1400000US06085503709,"Census Tract 5037.09, Santa Clara County, California","1,238",50,77,190,217,190,126,44,82,237,25,503709,085
1400000US06085503802,"Census Tract 5038.02, Santa Clara County, California",574,33,39,94,65,63,33,24,45,144,34,503802,085
1400000US06085503803,"Census Tract 5038.03, Santa Clara County, California",313,19,16,0,44,49,18,19,15,113,20,503803,085
1400000US06085503804,"Census Tract 5038.04, Santa Clara County, California",375,20,39,64,57,12,34,19,24,99,7,503804,085
1400000US06085503900,"Census Tract 5039, Santa Clara County, California",884,65,109,121,111,82,43,50,57,188,58,503900,085
1400000US06085504001,"Census Tract 5040.01, Santa Clara County, California",584,34,24,72,89,40,73,55,48,127,22,504001,085
1400000US06085504002,"Census Tract 5040.02, Santa Clara County, California",373,53,21,62,6,15,78,6,38,89,5,504002,085
1400000US06085504101,"Census Tract 5041.01, Santa Clara County, California",267,0,12,30,56,25,33,26,14,71,0,504101,085
1400000US06085504102,"Census Tract 5041.02, Santa Clara County, California",257,25,6,60,50,20,25,6,7,58,0,504102,085
1400000US06085504201,"Census Tract 5042.01, Santa Clara County, California",301,0,25,26,57,47,62,7,17,40,20,504201,085
1400000US06085504202,"Census Tract 5042.02, Santa Clara County, California",116,9,26,13,6,0,0,8,23,14,17,504202,085
1400000US06085504307,"Census Tract 5043.07, Santa Clara County, California",374,17,31,42,86,57,34,18,15,53,21,504307,085
1400000US06085504308,"Census Tract 5043.08, Santa Clara County, California",125,17,9,32,33,0,0,12,0,11,11,504308,085
1400000US06085504310,"Census Tract 5043.10, Santa Clara County, California","1,696",105,189,300,238,157,209,89,69,286,54,504310,085
1400000US06085504311,"Census Tract 5043.11, Santa Clara County, California",536,25,79,83,52,70,42,29,0,100,56,504311,085
1400000US06085504314,"Census Tract 5043.14, Santa Clara County, California",211,6,9,56,65,11,4,32,10,13,5,504314,085
1400000US06085504315,"Census Tract 5043.15, Santa Clara County, California",456,48,63,59,109,43,33,26,18,43,14,504315,085
1400000US06085504316,"Census Tract 5043.16, Santa Clara County, California",200,9,17,45,24,17,23,0,28,26,11,504316,085
1400000US06085504317,"Census Tract 5043.17, Santa Clara County, California",230,22,21,42,19,30,12,33,0,35,16,504317,085
1400000US06085504318,"Census Tract 5043.18, Santa Clara County, California",153,41,14,17,11,9,0,0,0,61,0,504318,085
1400000US06085504319,"Census Tract 5043.19, Santa Clara County, California",258,10,40,61,57,13,39,0,19,19,0,504319,085
1400000US06085504320,"Census Tract 5043.20, Santa Clara County, California",166,10,0,46,50,0,0,20,4,36,0,504320,085
1400000US06085504321,"Census Tract 5043.21, Santa Clara County, California",585,0,70,109,110,39,36,88,17,66,50,504321,085
1400000US06085504410,"Census Tract 5044.10, Santa Clara County, California",417,4,74,64,84,44,42,23,7,75,0,504410,085
1400000US06085504411,"Census Tract 5044.11, Santa Clara County, California",304,16,58,48,53,36,22,27,12,27,5,504411,085
1400000US06085504412,"Census Tract 5044.12, Santa Clara County, California",601,32,63,87,75,60,69,45,52,103,15,504412,085
1400000US06085504413,"Census Tract 5044.13, Santa Clara County, California",189,0,4,6,21,35,12,11,52,34,14,504413,085
1400000US06085504414,"Census Tract 5044.14, Santa Clara County, California",201,0,21,35,51,38,14,7,29,6,0,504414,085
1400000US06085504415,"Census Tract 5044.15, Santa Clara County, California",148,12,13,17,30,5,21,0,0,33,17,504415,085
1400000US06085504416,"Census Tract 5044.16, Santa Clara County, California",317,18,47,38,48,31,24,23,26,49,13,504416,085
1400000US06085504417,"Census Tract 5044.17, Santa Clara County, California",99,0,32,29,0,38,0,0,0,0,0,504417,085
1400000US06085504418,"Census Tract 5044.18, Santa Clara County, California",706,23,69,22,86,49,117,87,76,156,21,504418,085
1400000US06085504420,"Census Tract 5044.20, Santa Clara County, California",340,6,50,32,82,71,25,22,17,35,0,504420,085
1400000US06085504421,"Census Tract 5044.21, Santa Clara County, California",218,31,0,28,34,28,13,11,20,41,12,504421,085
1400000US06085504422,"Census Tract 5044.22, Santa Clara County, California",519,33,47,122,93,84,53,40,16,31,0,504422,085
1400000US06085504504,"Census Tract 5045.04, Santa Clara County, California",441,54,30,72,70,101,36,27,18,24,9,504504,085
1400000US06085504505,"Census Tract 5045.05, Santa Clara County, California",188,6,12,20,33,30,15,21,18,21,12,504505,085
1400000US06085504506,"Census Tract 5045.06, Santa Clara County, California",784,74,104,116,134,57,48,35,34,182,0,504506,085
1400000US06085504507,"Census Tract 5045.07, Santa Clara County, California",424,30,43,41,73,39,45,19,53,74,7,504507,085
1400000US06085504601,"Census Tract 5046.01, Santa Clara County, California",230,7,0,17,24,0,4,0,17,13,148,504601,085
1400000US06085504602,"Census Tract 5046.02, Santa Clara County, California",225,15,39,53,18,6,8,13,36,32,5,504602,085
1400000US06085504700,"Census Tract 5047, Santa Clara County, California",90,0,7,0,0,13,0,0,15,8,47,504700,085
1400000US06085504802,"Census Tract 5048.02, Santa Clara County, California",607,76,167,145,80,46,25,4,4,55,5,504802,085
1400000US06085504803,"Census Tract 5048.03, Santa Clara County, California","1,113",32,138,185,204,142,88,70,79,117,58,504803,085
1400000US06085504805,"Census Tract 5048.05, Santa Clara County, California",238,14,48,54,33,15,7,7,8,38,14,504805,085
1400000US06085504806,"Census Tract 5048.06, Santa Clara County, California",212,11,32,18,63,54,6,0,9,19,0,504806,085
1400000US06085504901,"Census Tract 5049.01, Santa Clara County, California",812,53,99,170,186,83,53,25,43,71,29,504901,085
1400000US06085505001,"Census Tract 5050.01, Santa Clara County, California","1,228",55,220,169,172,166,79,68,132,99,68,505001,085
1400000US06085505005,"Census Tract 5050.05, Santa Clara County, California",888,75,93,85,195,51,109,113,29,95,43,505005,085
1400000US06085505006,"Census Tract 5050.06, Santa Clara County, California","1,062",52,140,185,164,219,71,34,48,56,93,505006,085
1400000US06085505007,"Census Tract 5050.07, Santa Clara County, California",322,54,51,40,35,22,20,10,22,54,14,505007,085
1400000US06085505100,"Census Tract 5051, Santa Clara County, California",462,7,89,30,83,53,68,31,20,42,39,505100,085
1400000US06085505202,"Census Tract 5052.02, Santa Clara County, California","1,604",94,146,305,206,165,135,100,90,301,62,505202,085
1400000US06085505203,"Census Tract 5052.03, Santa Clara County, California",439,29,74,52,64,21,33,8,33,92,33,505203,085
1400000US06085505301,"Census Tract 5053.01, Santa Clara County, California",699,32,102,125,95,71,56,43,64,90,21,505301,085
1400000US06085505302,"Census Tract 5053.02, Santa Clara County, California",457,18,73,60,99,39,40,11,70,34,13,505302,085
1400000US06085505303,"Census Tract 5053.03, Santa Clara County, California","1,417",115,150,216,332,135,125,79,54,154,57,505303,085
1400000US06085505304,"Census Tract 5053.04, Santa Clara County, California",160,12,15,34,19,0,0,26,14,27,13,505304,085
1400000US06085505305,"Census Tract 5053.05, Santa Clara County, California",796,58,115,155,123,73,46,55,61,78,32,505305,085
1400000US06085505401,"Census Tract 5054.01, Santa Clara County, California","1,559",69,256,193,214,129,99,111,88,323,77,505401,085
1400000US06085505402,"Census Tract 5054.02, Santa Clara County, California",418,20,34,62,72,55,19,23,33,81,19,505402,085
1400000US06085505403,"Census Tract 5054.03, Santa Clara County, California","1,765",61,221,355,371,172,133,84,77,249,42,505403,085
1400000US06085505500,"Census Tract 5055, Santa Clara County, California",662,0,100,99,105,115,54,6,40,108,35,505500,085
1400000US06085505600,"Census Tract 5056, Santa Clara County, California",981,52,114,71,114,100,55,51,77,308,39,505600,085
1400000US06085505700,"Census Tract 5057, Santa Clara County, California","1,564",75,177,230,208,183,82,76,79,429,25,505700,085
1400000US06085505800,"Census Tract 5058, Santa Clara County, California",536,23,69,70,89,38,57,51,17,93,29,505800,085
1400000US06085505900,"Census Tract 5059, Santa Clara County, California","1,775",40,204,291,255,192,218,83,111,333,48,505900,085
1400000US06085506000,"Census Tract 5060, Santa Clara County, California",951,68,137,183,168,137,47,26,33,114,38,506000,085
1400000US06085506101,"Census Tract 5061.01, Santa Clara County, California",490,19,63,53,85,31,70,40,29,60,40,506101,085
1400000US06085506102,"Census Tract 5061.02, Santa Clara County, California",503,34,81,128,73,41,39,25,35,37,10,506102,085
1400000US06085506103,"Census Tract 5061.03, Santa Clara County, California",607,26,84,83,144,83,37,13,40,88,9,506103,085
1400000US06085506202,"Census Tract 5062.02, Santa Clara County, California",887,62,123,155,70,71,49,79,85,173,20,506202,085
1400000US06085506203,"Census Tract 5062.03, Santa Clara County, California","1,799",108,226,387,283,250,119,69,47,242,68,506203,085
1400000US06085506204,"Census Tract 5062.04, Santa Clara County, California",759,27,110,51,104,156,81,31,42,149,8,506204,085
1400000US06085506301,"Census Tract 5063.01, Santa Clara County, California","1,620",61,139,279,255,217,237,82,106,198,46,506301,085
1400000US06085506302,"Census Tract 5063.02, Santa Clara County, California",946,29,123,127,213,141,47,38,93,113,22,506302,085
1400000US06085506304,"Census Tract 5063.04, Santa Clara County, California","1,441",40,140,223,182,116,134,63,151,290,102,506304,085
1400000US06085506305,"Census Tract 5063.05, Santa Clara County, California","2,032",77,199,229,324,265,315,80,125,340,78,506305,085
1400000US06085506401,"Census Tract 5064.01, Santa Clara County, California",796,26,54,119,81,104,93,62,77,155,25,506401,085
1400000US06085506402,"Census Tract 5064.02, Santa Clara County, California","1,530",76,124,262,197,167,225,115,99,196,69,506402,085
1400000US06085506501,"Census Tract 5065.01, Santa Clara County, California","1,849",98,178,320,232,234,178,79,120,359,51,506501,085
1400000US06085506502,"Census Tract 5065.02, Santa Clara County, California",972,30,157,124,168,106,101,62,62,117,45,506502,085
1400000US06085506503,"Census Tract 5065.03, Santa Clara County, California","1,904",76,126,241,231,226,236,108,313,314,33,506503,085
1400000US06085506601,"Census Tract 5066.01, Santa Clara County, California",813,24,91,159,107,80,63,21,69,140,59,506601,085
1400000US06085506603,"Census Tract 5066.03, Santa Clara County, California",293,7,45,40,31,45,36,15,16,41,17,506603,085
1400000US06085506604,"Census Tract 5066.04, Santa Clara County, California",743,20,88,134,109,125,79,17,79,78,14,506604,085
1400000US06085506605,"Census Tract 5066.05, Santa Clara County, California",891,17,81,105,170,109,113,89,60,133,14,506605,085
1400000US06085506606,"Census Tract 5066.06, Santa Clara County, California",926,6,68,247,147,89,59,46,63,190,11,506606,085
1400000US06085506701,"Census Tract 5067.01, Santa Clara County, California",333,14,47,61,49,54,20,37,19,32,0,506701,085
1400000US06085506702,"Census Tract 5067.02, Santa Clara County, California",910,69,76,170,162,127,42,87,36,131,10,506702,085
1400000US06085506703,"Census Tract 5067.03, Santa Clara County, California",622,60,62,80,105,85,39,42,42,89,18,506703,085
1400000US06085506801,"Census Tract 5068.01, Santa Clara County, California",742,61,106,117,125,100,48,47,61,70,7,506801,085
1400000US06085506802,"Census Tract 5068.02, Santa Clara County, California",552,25,56,106,92,55,73,25,56,57,7,506802,085
1400000US06085506803,"Census Tract 5068.03, Santa Clara County, California",775,23,54,80,112,64,63,30,105,209,35,506803,085
1400000US06085506804,"Census Tract 5068.04, Santa Clara County, California",187,13,30,15,7,21,33,15,21,26,6,506804,085
1400000US06085506900,"Census Tract 5069, Santa Clara County, California",463,48,41,50,66,34,62,18,62,75,7,506900,085
1400000US06085507001,"Census Tract 5070.01, Santa Clara County, California","1,120",54,177,94,181,81,64,69,38,262,100,507001,085
1400000US06085507002,"Census Tract 5070.02, Santa Clara County, California",114,11,29,27,7,9,13,9,0,9,0,507002,085
1400000US06085507100,"Census Tract 5071, Santa Clara County, California",807,57,175,159,152,67,49,7,52,80,9,507100,085
1400000US06085507203,"Census Tract 5072.03, Santa Clara County, California",282,20,17,95,30,31,9,18,17,36,9,507203,085
1400000US06085507205,"Census Tract 5072.05, Santa Clara County, California",273,9,49,17,55,8,25,8,45,35,22,507205,085
1400000US06085507206,"Census Tract 5072.06, Santa Clara County, California",79,0,14,32,8,17,0,0,0,8,0,507206,085
1400000US06085507301,"Census Tract 5073.01, Santa Clara County, California",289,0,42,32,24,50,48,21,16,49,7,507301,085
1400000US06085507302,"Census Tract 5073.02, Santa Clara County, California",137,13,28,18,13,13,7,0,7,4,34,507302,085
1400000US06085507401,"Census Tract 5074.01, Santa Clara County, California",104,0,20,12,14,0,13,5,7,6,27,507401,085
1400000US06085507402,"Census Tract 5074.02, Santa Clara County, California",222,5,64,21,18,29,37,13,6,12,17,507402,085
1400000US06085507500,"Census Tract 5075, Santa Clara County, California",133,7,0,14,17,24,17,0,16,16,22,507500,085
1400000US06085507600,"Census Tract 5076, Santa Clara County, California",180,3,20,32,37,6,9,0,13,32,28,507600,085
1400000US06085507701,"Census Tract 5077.01, Santa Clara County, California",263,32,18,55,51,25,31,0,13,25,13,507701,085
1400000US06085507702,"Census Tract 5077.02, Santa Clara County, California",174,10,37,18,14,24,2,2,11,31,25,507702,085
1400000US06085507703,"Census Tract 5077.03, Santa Clara County, California",742,35,66,199,170,85,51,10,45,70,11,507703,085
1400000US06085507805,"Census Tract 5078.05, Santa Clara County, California","1,046",53,85,171,208,73,108,69,56,159,64,507805,085
1400000US06085507806,"Census Tract 5078.06, Santa Clara County, California","1,288",114,146,188,204,182,97,40,98,175,44,507806,085
1400000US06085507807,"Census Tract 5078.07, Santa Clara County, California",284,0,11,43,102,26,8,16,16,44,18,507807,085
1400000US06085507808,"Census Tract 5078.08, Santa Clara County, California",485,34,26,114,85,54,35,30,22,56,29,507808,085
1400000US06085507903,"Census Tract 5079.03, Santa Clara County, California",213,6,36,21,45,18,15,13,0,45,14,507903,085
1400000US06085507904,"Census Tract 5079.04, Santa Clara County, California",120,0,22,41,10,12,0,5,18,12,0,507904,085
1400000US06085507905,"Census Tract 5079.05, Santa Clara County, California","1,067",53,175,200,93,122,82,39,42,180,81,507905,085
1400000US06085507906,"Census Tract 5079.06, Santa Clara County, California",235,22,43,52,13,45,13,6,6,16,19,507906,085
1400000US06085508001,"Census Tract 5080.01, Santa Clara County, California","1,033",47,110,109,207,128,84,41,20,258,29,508001,085
1400000US06085508002,"Census Tract 5080.02, Santa Clara County, California","1,440",56,205,272,197,206,105,60,73,209,57,508002,085
1400000US06085508101,"Census Tract 5081.01, Santa Clara County, California",862,32,99,108,148,110,58,88,48,112,59,508101,085
1400000US06085508102,"Census Tract 5081.02, Santa Clara County, California",606,6,76,84,109,106,87,34,37,57,10,508102,085
1400000US06085508202,"Census Tract 5082.02, Santa Clara County, California","1,002",59,161,227,194,97,21,33,38,154,18,508202,085
1400000US06085508203,"Census Tract 5082.03, Santa Clara County, California",550,16,93,80,75,97,80,8,17,84,0,508203,085
1400000US06085508204,"Census Tract 5082.04, Santa Clara County, California",642,21,56,100,123,77,67,18,52,111,17,508204,085
1400000US06085508301,"Census Tract 5083.01, Santa Clara County, California",289,8,34,66,59,20,7,14,11,64,6,508301,085
1400000US06085508303,"Census Tract 5083.03, Santa Clara County, California",75,6,9,22,0,0,14,10,6,0,8,508303,085
1400000US06085508304,"Census Tract 5083.04, Santa Clara County, California","2,026",94,379,349,262,265,152,97,129,244,55,508304,085
1400000US06085508401,"Census Tract 5084.01, Santa Clara County, California",862,24,104,143,154,136,73,59,37,132,0,508401,085
1400000US06085508403,"Census Tract 5084.03, Santa Clara County, California",112,10,15,17,41,7,0,6,0,7,9,508403,085
1400000US06085508404,"Census Tract 5084.04, Santa Clara County, California",609,7,99,110,114,74,21,74,26,72,12,508404,085
1400000US06085508503,"Census Tract 5085.03, Santa Clara County, California","2,012",92,233,468,361,135,74,113,107,375,54,508503,085
1400000US06085508504,"Census Tract 5085.04, Santa Clara County, California","2,659",136,388,435,433,268,202,127,231,366,73,508504,085
1400000US06085508505,"Census Tract 5085.05, Santa Clara County, California",814,29,192,129,160,96,38,35,52,69,14,508505,085
1400000US06085508506,"Census Tract 5085.06, Santa Clara County, California","2,097",94,313,299,341,182,136,170,160,326,76,508506,085
1400000US06085508601,"Census Tract 5086.01, Santa Clara County, California",511,54,75,70,73,65,77,6,10,58,23,508601,085
1400000US06085508602,"Census Tract 5086.02, Santa Clara County, California","1,138",73,132,151,225,103,176,57,65,109,47,508602,085
1400000US06085508703,"Census Tract 5087.03, Santa Clara County, California","1,922",101,243,321,294,220,162,154,122,229,76,508703,085
1400000US06085508704,"Census Tract 5087.04, Santa Clara County, California","1,660",101,235,338,369,178,106,57,43,210,23,508704,085
1400000US06085508800,"Census Tract 5088, Santa Clara County, California","1,036",60,116,201,155,131,96,66,54,126,31,508800,085
1400000US06085508900,"Census Tract 5089, Santa Clara County, California",927,82,101,148,109,138,102,41,54,123,29,508900,085
1400000US06085509000,"Census Tract 5090, Santa Clara County, California","1,197",46,151,211,217,177,68,70,78,118,61,509000,085
1400000US06085509102,"Census Tract 5091.02, Santa Clara County, California","1,342",62,219,242,197,151,78,36,109,198,50,509102,085
1400000US06085509105,"Census Tract 5091.05, Santa Clara County, California","1,841",81,285,317,417,182,109,69,86,240,55,509105,085
1400000US06085509106,"Census Tract 5091.06, Santa Clara County, California","1,145",70,164,246,227,109,84,57,68,111,9,509106,085
1400000US06085509107,"Census Tract 5091.07, Santa Clara County, California","2,070",129,321,439,302,308,137,90,76,262,6,509107,085
1400000US06085509108,"Census Tract 5091.08, Santa Clara County, California","1,287",42,212,248,183,155,88,87,64,138,70,509108,085
1400000US06085509109,"Census Tract 5091.09, Santa Clara County, California",764,16,104,133,169,83,18,95,37,89,20,509109,085
1400000US06085509201,"Census Tract 5092.01, Santa Clara County, California","1,041",132,101,206,167,104,72,45,49,77,88,509201,085
1400000US06085509202,"Census Tract 5092.02, Santa Clara County, California","1,069",55,115,185,145,128,58,72,113,164,34,509202,085
1400000US06085509302,"Census Tract 5093.02, Santa Clara County, California",337,21,27,60,59,77,11,4,40,34,4,509302,085
1400000US06085509303,"Census Tract 5093.03, Santa Clara County, California","1,241",87,148,160,235,101,89,67,103,227,24,509303,085
1400000US06085509304,"Census Tract 5093.04, Santa Clara County, California",868,70,173,170,92,128,63,48,43,74,7,509304,085
1400000US06085509401,"Census Tract 5094.01, Santa Clara County, California","1,256",39,172,130,178,154,149,26,134,217,57,509401,085
1400000US06085509403,"Census Tract 5094.03, Santa Clara County, California","1,803",133,152,242,300,224,158,127,101,299,67,509403,085
1400000US06085509404,"Census Tract 5094.04, Santa Clara County, California","1,370",73,116,180,198,196,94,49,124,289,51,509404,085
1400000US06085509500,"Census Tract 5095, Santa Clara County, California","1,826",105,250,339,229,263,141,87,126,248,38,509500,085
1400000US06085509600,"Census Tract 5096, Santa Clara County, California",905,83,90,149,146,143,79,13,49,112,41,509600,085
1400000US06085509700,"Census Tract 5097, Santa Clara County, California",830,38,114,130,129,80,110,72,66,61,30,509700,085
1400000US06085509801,"Census Tract 5098.01, Santa Clara County, California",921,93,152,107,155,79,71,0,54,166,44,509801,085
1400000US06085509802,"Census Tract 5098.02, Santa Clara County, California",420,13,69,68,109,48,17,21,11,43,21,509802,085
1400000US06085509901,"Census Tract 5099.01, Santa Clara County, California",110,0,5,22,17,24,0,0,22,20,0,509901,085
1400000US06085509902,"Census Tract 5099.02, Santa Clara County, California",457,10,45,60,34,56,54,27,67,82,22,509902,085
1400000US06085510001,"Census Tract 5100.01, Santa Clara County, California",149,10,8,33,8,26,18,0,11,27,8,510001,085
1400000US06085510002,"Census Tract 5100.02, Santa Clara County, California",141,20,13,20,6,18,21,13,5,17,8,510002,085
1400000US06085510100,"Census Tract 5101, Santa Clara County, California",31,0,0,0,6,0,11,0,0,14,0,510100,085
1400000US06085510200,"Census Tract 5102, Santa Clara County, California",134,13,27,6,22,0,20,14,0,23,9,510200,085
1400000US06085510300,"Census Tract 5103, Santa Clara County, California",448,55,38,77,58,49,34,0,31,92,14,510300,085
1400000US06085510400,"Census Tract 5104, Santa Clara County, California",151,30,47,7,7,24,0,0,10,26,0,510400,085
1400000US06085510500,"Census Tract 5105, Santa Clara County, California",261,30,16,36,25,12,8,0,25,103,6,510500,085
1400000US06085510600,"Census Tract 5106, Santa Clara County, California",887,62,135,85,129,120,71,37,71,105,72,510600,085
1400000US06085510700,"Census Tract 5107, Santa Clara County, California","1,105",65,124,174,138,115,110,64,39,235,41,510700,085
1400000US06085510801,"Census Tract 5108.01, Santa Clara County, California",283,26,16,38,40,31,21,36,19,51,5,510801,085
1400000US06085510802,"Census Tract 5108.02, Santa Clara County, California",306,36,24,33,31,43,29,6,22,62,20,510802,085
1400000US06085510803,"Census Tract 5108.03, Santa Clara County, California",448,43,23,57,31,41,46,51,58,98,0,510803,085
1400000US06085510900,"Census Tract 5109, Santa Clara County, California",787,41,82,151,150,64,40,42,34,134,49,510900,085
1400000US06085511000,"Census Tract 5110, Santa Clara County, California",970,58,132,144,130,106,115,23,73,163,26,511000,085
1400000US06085511100,"Census Tract 5111, Santa Clara County, California",214,23,52,6,23,47,12,9,0,7,35,511100,085
1400000US06085511200,"Census Tract 5112, Santa Clara County, California",417,18,67,98,71,33,43,19,24,38,6,511200,085
1400000US06085511300,"Census Tract 5113, Santa Clara County, California","2,898",259,261,454,304,371,130,168,302,583,66,511300,085
1400000US06085511400,"Census Tract 5114, Santa Clara County, California",366,39,46,50,63,15,47,10,20,41,35,511400,085
1400000US06085511500,"Census Tract 5115, Santa Clara County, California","1,309",166,147,133,171,125,96,63,111,238,59,511500,085
1400000US06085511604,"Census Tract 5116.04, Santa Clara County, California","1,009",39,68,129,70,92,133,50,133,230,65,511604,085
1400000US06085511605,"Census Tract 5116.05, Santa Clara County, California",223,26,22,41,42,0,39,8,0,36,9,511605,085
1400000US06085511606,"Census Tract 5116.06, Santa Clara County, California","1,605",91,200,219,172,85,141,87,132,443,35,511606,085
1400000US06085511607,"Census Tract 5116.07, Santa Clara County, California",190,17,13,19,25,33,8,24,32,19,0,511607,085
1400000US06085511701,"Census Tract 5117.01, Santa Clara County, California",78,8,0,10,8,0,17,0,17,0,18,511701,085
1400000US06085511702,"Census Tract 5117.02, Santa Clara County, California",76,5,6,7,4,12,14,0,14,0,14,511702,085
1400000US06085511703,"Census Tract 5117.03, Santa Clara County, California",242,20,36,28,27,30,13,17,26,8,37,511703,085
1400000US06085511800,"Census Tract 5118, Santa Clara County, California",307,31,22,82,60,47,26,25,0,14,0,511800,085
1400000US06085511901,"Census Tract 5119.01, Santa Clara County, California","1,261",16,123,130,119,175,135,80,101,320,62,511901,085
1400000US06085511905,"Census Tract 5119.05, Santa Clara County, California",130,0,20,13,22,11,21,13,20,0,10,511905,085
1400000US06085511907,"Census Tract 5119.07, Santa Clara County, California",165,0,14,24,43,29,18,12,12,13,0,511907,085
1400000US06085511909,"Census Tract 5119.09, Santa Clara County, California",151,35,18,20,30,0,9,10,11,18,0,511909,085
1400000US06085511910,"Census Tract 5119.10, Santa Clara County, California",25,0,7,0,0,11,0,0,0,0,7,511910,085
1400000US06085511911,"Census Tract 5119.11, Santa Clara County, California",394,26,7,44,83,20,75,31,40,59,9,511911,085
1400000US06085511912,"Census Tract 5119.12, Santa Clara County, California",157,6,26,10,32,4,13,20,16,19,11,511912,085
1400000US06085511913,"Census Tract 5119.13, Santa Clara County, California",68,0,15,6,0,0,7,6,7,13,14,511913,085
1400000US06085511914,"Census Tract 5119.14, Santa Clara County, California",175,0,14,36,31,29,7,0,8,7,43,511914,085
1400000US06085512001,"Census Tract 5120.01, Santa Clara County, California",167,13,29,24,10,39,12,9,0,31,0,512001,085
1400000US06085512002,"Census Tract 5120.02, Santa Clara County, California",470,7,30,58,95,53,51,35,31,101,9,512002,085
1400000US06085512005,"Census Tract 5120.05, Santa Clara County, California",445,33,67,63,24,66,52,63,11,60,6,512005,085
1400000US06085512014,"Census Tract 5120.14, Santa Clara County, California",295,23,24,21,55,45,22,3,19,70,13,512014,085
1400000US06085512015,"Census Tract 5120.15, Santa Clara County, California",336,8,33,63,53,37,24,16,33,62,7,512015,085
1400000US06085512016,"Census Tract 5120.16, Santa Clara County, California","1,330",52,119,226,234,137,108,91,81,208,74,512016,085
1400000US06085512017,"Census Tract 5120.17, Santa Clara County, California",503,51,34,70,93,59,62,26,21,77,10,512017,085
1400000US06085512018,"Census Tract 5120.18, Santa Clara County, California","1,289",33,50,136,187,105,148,69,202,323,36,512018,085
1400000US06085512019,"Census Tract 5120.19, Santa Clara County, California",611,34,66,109,127,48,43,29,49,93,13,512019,085
1400000US06085512020,"Census Tract 5120.20, Santa Clara County, California","1,784",47,254,339,324,228,77,113,125,207,70,512020,085
1400000US06085512021,"Census Tract 5120.21, Santa Clara County, California",252,0,17,20,66,60,23,20,8,38,0,512021,085
1400000US06085512022,"Census Tract 5120.22, Santa Clara County, California",755,8,42,121,109,91,92,83,40,143,26,512022,085
1400000US06085512023,"Census Tract 5120.23, Santa Clara County, California",785,34,106,97,77,115,66,95,61,109,25,512023,085
1400000US06085512024,"Census Tract 5120.24, Santa Clara County, California",393,19,52,47,48,86,46,19,16,44,16,512024,085
1400000US06085512025,"Census Tract 5120.25, Santa Clara County, California",72,5,5,24,12,19,0,0,0,7,0,512025,085
1400000US06085512026,"Census Tract 5120.26, Santa Clara County, California",309,21,35,43,44,57,33,7,19,36,14,512026,085
1400000US06085512027,"Census Tract 5120.27, Santa Clara County, California",989,22,118,87,73,76,123,97,111,276,6,512027,085
1400000US06085512028,"Census Tract 5120.28, Santa Clara County, California",274,11,38,26,58,50,9,17,22,34,9,512028,085
1400000US06085512029,"Census Tract 5120.29, Santa Clara County, California",446,17,60,95,70,42,26,40,37,39,20,512029,085
1400000US06085512030,"Census Tract 5120.30, Santa Clara County, California",122,39,0,6,29,13,16,0,0,19,0,512030,085
1400000US06085512031,"Census Tract 5120.31, Santa Clara County, California",258,9,27,57,57,14,19,21,18,36,0,512031,085
1400000US06085512032,"Census Tract 5120.32, Santa Clara County, California",179,0,13,37,28,47,19,0,18,17,0,512032,085
1400000US06085512033,"Census Tract 5120.33, Santa Clara County, California",568,45,32,92,65,37,81,23,55,116,22,512033,085
1400000US06085512034,"Census Tract 5120.34, Santa Clara County, California",233,0,13,47,76,0,26,3,20,30,18,512034,085
1400000US06085512035,"Census Tract 5120.35, Santa Clara County, California",246,10,75,19,16,15,45,4,6,49,7,512035,085
1400000US06085512100,"Census Tract 5121, Santa Clara County, California",139,0,0,19,0,19,0,0,0,32,69,512100,085
1400000US06085512200,"Census Tract 5122, Santa Clara County, California",186,0,26,19,21,16,6,7,22,22,47,512200,085
1400000US06085512304,"Census Tract 5123.04, Santa Clara County, California",846,39,56,159,80,94,61,46,82,157,72,512304,085
1400000US06085512305,"Census Tract 5123.05, Santa Clara County, California",170,0,30,21,22,12,16,9,23,8,29,512305,085
1400000US06085512306,"Census Tract 5123.06, Santa Clara County, California","1,394",63,84,200,212,189,148,141,45,255,57,512306,085
1400000US06085512307,"Census Tract 5123.07, Santa Clara County, California",389,3,44,50,75,98,28,17,10,46,18,512307,085
1400000US06085512308,"Census Tract 5123.08, Santa Clara County, California",214,10,41,28,11,38,0,30,11,5,40,512308,085
1400000US06085512309,"Census Tract 5123.09, Santa Clara County, California",204,9,51,12,11,19,39,14,9,27,13,512309,085
1400000US06085512401,"Census Tract 5124.01, Santa Clara County, California",270,29,44,34,11,36,32,0,21,44,19,512401,085
