GEOID,Median_Rent
1400000US06037530301,1183
1400000US06037530302,1097
1400000US06037530400,915
1400000US06037530500,1162
1400000US06037530603,1308
1400000US06037530700,1190
1400000US06037530801,1130
1400000US06037530802,1250
1400000US06037530901,1353
1400000US06037530902,922
1400000US06037531000,1320
1400000US06037531101,1300
1400000US06037531102,1185
1400000US06037531201,1153
1400000US06037531202,1219
1400000US06037531301,1203
1400000US06037531302,1201
1400000US06037531502,1150
1400000US06037531503,1142
1400000US06037531504,1169
1400000US06037531602,1160
1400000US06037531603,1245
1400000US06037531604,1181
1400000US06037531701,1193
1400000US06037531702,1123
1400000US06037531800,1086
1400000US06037531901,1188
1400000US06037531902,1178
1400000US06037532001,960
1400000US06037532002,1296
1400000US06037532101,1434
1400000US06037532102,1551
1400000US06037532200,1466
1400000US06037532302,1118
1400000US06037532303,1159
1400000US06037532304,838
1400000US06037532500,1181
1400000US06037532605,1207
1400000US06037532606,992
1400000US06037532607,1198
1400000US06037532700,1157
1400000US06037532800,1175
1400000US06037532900,1149
1400000US06037533001,1076
1400000US06037533002,1175
1400000US06037533103,1130
1400000US06037533104,1026
1400000US06037533105,1205
1400000US06037533108,1108
1400000US06037533201,1045
1400000US06037533204,1298
1400000US06037533300,1106
1400000US06037533401,1193
1400000US06037533402,1074
1400000US06037533403,1130
1400000US06037533501,1115
1400000US06037533504,1172
1400000US06037533601,1310
1400000US06037533602,1210
1400000US06037533603,1106
1400000US06037533701,1108
1400000US06037533702,1216
1400000US06037533703,1220
1400000US06037533803,1268
1400000US06037533804,1152
1400000US06037533805,1230
1400000US06037533806,1354
1400000US06037533901,1249
1400000US06037533902,1397
1400000US06037534001,1212
1400000US06037534002,1430
1400000US06037534101,1252
1400000US06037534102,1278
1400000US06037534201,1334
1400000US06037534202,1310
1400000US06037534203,1265
1400000US06037534301,1299
1400000US06037534302,1371
1400000US06037534403,1442
1400000US06037534404,1321
1400000US06037534405,1407
1400000US06037534406,1358
1400000US06037534501,1284
1400000US06037534502,982
1400000US06037534700,1226
1400000US06037534802,1190
1400000US06037534803,1281
1400000US06037534804,1093
1400000US06037534900,1233
1400000US06037535001,1046
1400000US06037535002,1129
1400000US06037535101,1267
1400000US06037535102,1215
1400000US06037535200,1547
1400000US06037535300,1191
1400000US06037535400,1330
1400000US06037535501,1104
1400000US06037535502,1206
1400000US06037535503,1153
1400000US06037535603,1249
1400000US06037535604,1141
1400000US06037535605,1261
1400000US06037535606,1068
1400000US06037535607,1250
1400000US06037535701,1168
1400000US06037535702,1207
1400000US06037535802,1236
1400000US06037535803,1252
1400000US06037535804,1272
1400000US06037535901,1278
1400000US06037535902,1168
1400000US06037536000,1118
1400000US06037536102,2116
1400000US06037536103,1290
1400000US06037536104,1390
1400000US06037536201,1172
1400000US06037536202,1014
1400000US06037540000,1248
1400000US06037540101,1510
1400000US06037540102,1500
1400000US06037540201,1143
1400000US06037540202,1232
1400000US06037540203,1300
1400000US06037540300,1253
1400000US06037540400,982
1400000US06037540501,1170
1400000US06037540502,1212
1400000US06037540600,1239
1400000US06037540700,1305
1400000US06037540800,1239
1400000US06037540901,1313
1400000US06037540902,1305
1400000US06037541003,875
1400000US06037541100,876
1400000US06037541200,1695
1400000US06037541300,1395
1400000US06037541401,1379
1400000US06037541402,1474
1400000US06037541500,1199
1400000US06037541603,1152
1400000US06037541604,1174
1400000US06037541605,1239
1400000US06037541606,1238
1400000US06037541700,1257
1400000US06037541801,1307
1400000US06037541802,1269
1400000US06037542000,1238
1400000US06037542103,1299
1400000US06037542104,1473
1400000US06037542105,1449
1400000US06037542106,1155
1400000US06037542200,1228
1400000US06037542401,1468
1400000US06037542402,1559
1400000US06037542501,1003
1400000US06037542502,1189
1400000US06037542601,1077
1400000US06037542602,1118
1400000US06037542700,1391
1400000US06037542800,1250
1400000US06037542900,1227
1400000US06037543000,1216
1400000US06037543100,1446
1400000US06037543201,1364
1400000US06037543203,1259
1400000US06037543304,2856
1400000US06037543305,1136
1400000US06037543306,2542
1400000US06037543321,-
1400000US06037543322,2738
1400000US06037543400,1590
1400000US06037543501,1358
1400000US06037543502,1563
1400000US06037543503,1450
1400000US06037543601,1597
1400000US06037543603,1175
1400000US06037543605,1732
1400000US06037543606,1277
1400000US06037543607,1172
1400000US06037543701,1971
1400000US06037543703,1514
1400000US06037543704,1934
1400000US06037543705,1413
1400000US06037543801,1265
1400000US06037543803,1413
1400000US06037543804,1476
1400000US06037543903,1644
1400000US06037543905,1676
1400000US06037544001,1667
1400000US06037544002,1304
1400000US06037550101,1452
1400000US06037550201,1306
1400000US06037550202,1726
1400000US06037550301,1898
1400000US06037550501,1427
1400000US06037550502,2157
1400000US06037550601,1493
1400000US06037550602,2213
1400000US06037550700,1990
1400000US06037550801,1365
1400000US06037550802,1277
1400000US06037550901,1423
1400000US06037550902,1547
1400000US06037551001,2037
1400000US06037551002,1803
1400000US06037551101,1306
1400000US06037551102,1503
1400000US06037551201,1629
1400000US06037551203,1522
1400000US06037551204,1473
1400000US06037551300,1588
1400000US06037551401,1429
1400000US06037551402,1962
1400000US06037551501,1481
1400000US06037551502,1723
1400000US06037551700,1621
1400000US06037551801,1495
1400000US06037551802,1725
1400000US06037551900,1496
1400000US06037552001,1818
1400000US06037552002,1549
1400000US06037552100,1180
1400000US06037552200,1384
1400000US06037552301,2144
1400000US06037552302,1431
1400000US06037552400,1650
1400000US06037552601,1728
1400000US06037552602,1785
1400000US06037552700,1794
1400000US06037552800,1710
1400000US06037552900,1784
1400000US06037553000,1898
1400000US06037553100,1879
1400000US06037553201,1732
1400000US06037553202,1472
1400000US06037553300,827
1400000US06037553400,1528
1400000US06037553502,1395
1400000US06037553503,1431
1400000US06037553504,1401
1400000US06037553601,1445
1400000US06037553602,1804
1400000US06037553701,1375
1400000US06037553702,1243
1400000US06037553801,1533
1400000US06037553802,1390
1400000US06037553901,1376
1400000US06037553902,1653
1400000US06037554001,1429
1400000US06037554002,1370
1400000US06037554101,1314
1400000US06037554105,1431
1400000US06037554106,1317
1400000US06037554201,1634
1400000US06037554203,1135
1400000US06037554204,1275
1400000US06037554301,1664
1400000US06037554302,1508
1400000US06037554403,1486
1400000US06037554404,1514
1400000US06037554405,1217
1400000US06037554406,1464
1400000US06037554511,2701
1400000US06037554512,2723
1400000US06037554513,2763
1400000US06037554514,2147
1400000US06037554515,2610
1400000US06037554516,2622
1400000US06037554517,2179
1400000US06037554518,2912
1400000US06037554519,2500
1400000US06037554521,1869
1400000US06037554522,2849
1400000US06037554600,1938
1400000US06037554700,2025
1400000US06037554801,1721
1400000US06037554802,1712
1400000US06037554900,1792
1400000US06037555001,1590
1400000US06037555002,1714
1400000US06037555105,1890
1400000US06037555106,1410
1400000US06037555107,1616
1400000US06037555202,3132
1400000US06037555211,1536
1400000US06037555212,1528
1400000US06037555300,1761
1400000US06037570001,1708
1400000US06037570002,2074
1400000US06037570003,2138
1400000US06037570100,2035
1400000US06037570202,1598
1400000US06037570203,1385
1400000US06037570204,1248
1400000US06037570303,1226
1400000US06037570304,1337
1400000US06037570305,1135
1400000US06037570306,1037
1400000US06037570402,1420
1400000US06037570403,1285
1400000US06037570404,1466
1400000US06037570502,1462
1400000US06037570503,1119
1400000US06037570504,1289
1400000US06037570601,1157
1400000US06037570602,1457
1400000US06037570603,1389
1400000US06037570701,2083
1400000US06037570703,2538
1400000US06037570800,2091
1400000US06037570901,2308
1400000US06037570902,1993
1400000US06037571000,2679
1400000US06037571101,2435
1400000US06037571102,2225
1400000US06037571201,1278
1400000US06037571202,1429
1400000US06037571300,2315
1400000US06037571400,1850
1400000US06037571502,1582
1400000US06037571504,1427
1400000US06037571505,1530
1400000US06037571600,496
1400000US06037571701,1348
1400000US06037571703,1268
1400000US06037571704,1341
1400000US06037571800,1829
1400000US06037571900,1459
1400000US06037572001,1460
1400000US06037572201,1395
1400000US06037572202,1429
1400000US06037572301,1369
1400000US06037572500,613
1400000US06037572600,1542
1400000US06037572700,1181
1400000US06037573002,1232
1400000US06037573003,1248
1400000US06037573004,1281
1400000US06037573101,1242
1400000US06037573102,1190
1400000US06037573201,1169
1400000US06037573202,1263
1400000US06037573300,1352
1400000US06037573401,1429
1400000US06037573402,1500
1400000US06037573403,2154
1400000US06037573601,2406
1400000US06037573700,2236
1400000US06037573800,2698
1400000US06037573902,1828
1400000US06037574000,2253
1400000US06037574100,2356
1400000US06037574201,2654
1400000US06037574202,1713
1400000US06037574300,1818
1400000US06037574400,2811
1400000US06037574500,2762
1400000US06037574602,2594
1400000US06037574800,1370
1400000US06037574901,2212
1400000US06037574902,1960
1400000US06037575001,2175
1400000US06037575002,1726
1400000US06037575101,1380
1400000US06037575102,1255
1400000US06037575103,1348
1400000US06037575201,1302
1400000US06037575202,1190
1400000US06037575300,1076
1400000US06037575401,1158
1400000US06037575402,1192
1400000US06037575801,1237
1400000US06037575802,1217
1400000US06037575803,829
1400000US06037575901,1329
1400000US06037575902,1333
1400000US06037576001,2166
1400000US06037576200,1165
1400000US06037576301,1292
1400000US06037576302,1250
1400000US06037576401,1193
1400000US06037576402,1270
1400000US06037576403,1273
1400000US06037576501,1290
1400000US06037576502,1371
1400000US06037576503,1246
1400000US06037576601,1402
1400000US06037576602,1489
1400000US06037576700,1671
1400000US06037576801,1385
1400000US06037576802,1620
1400000US06037576901,1285
1400000US06037576903,1288
1400000US06037576904,1407
1400000US06037577000,1563
1400000US06037577100,1494
1400000US06037577200,1728
1400000US06037577300,1575
1400000US06037577400,1831
1400000US06037577501,1873
1400000US06037577504,1869
1400000US06037577602,2337
1400000US06037577604,3000
1400000US06037577605,1978
1400000US06037577606,2360
1400000US06037577700,1453
1400000US06037577800,1839
1400000US06037577900,1428
1400000US06037578000,1131
1400000US06037578100,-
1400000US06037599000,1632
1400000US06037599100,1669
1400000US06037600100,1271
1400000US06037600201,1266
1400000US06037600202,1149
1400000US06037600302,1246
1400000US06037600303,1196
1400000US06037600304,1169
1400000US06037600400,1293
1400000US06037600501,1431
1400000US06037600601,1663
1400000US06037600602,1323
1400000US06037600702,1685
1400000US06037600703,2144
1400000US06037600704,1696
1400000US06037600801,1788
1400000US06037600802,1440
1400000US06037600902,1282
1400000US06037600911,1626
1400000US06037600912,1491
1400000US06037601001,1254
1400000US06037601002,1342
1400000US06037601100,1443
1400000US06037601202,1373
1400000US06037601211,1364
1400000US06037601212,1332
1400000US06037601301,1430
1400000US06037601302,1454
1400000US06037601303,1499
1400000US06037601401,1293
1400000US06037601402,1338
1400000US06037601501,1137
1400000US06037601502,1240
1400000US06037601600,1074
1400000US06037601700,1196
1400000US06037601801,1245
1400000US06037601802,1278
1400000US06037601900,1420
1400000US06037602002,1431
1400000US06037602003,1599
1400000US06037602103,1253
1400000US06037602104,1380
1400000US06037602105,1248
1400000US06037602106,1277
1400000US06037602201,2696
1400000US06037602202,1341
1400000US06037602301,1427
1400000US06037602302,2941
1400000US06037602402,1608
1400000US06037602403,1264
1400000US06037602404,1389
1400000US06037602504,1239
1400000US06037602505,1234
1400000US06037602506,1338
1400000US06037602507,1325
1400000US06037602510,1349
1400000US06037602511,1326
1400000US06037602512,1233
1400000US06037602513,1600
1400000US06037602601,1256
1400000US06037602602,1396
1400000US06037602700,1440
1400000US06037602801,1159
1400000US06037602802,1435
1400000US06037602900,1132
1400000US06037603004,1324
1400000US06037603005,1478
1400000US06037603006,1354
1400000US06037603007,1142
1400000US06037603008,1028
1400000US06037603101,1616
1400000US06037603102,1400
1400000US06037603200,1403
1400000US06037603301,1452
1400000US06037603302,1382
1400000US06037603400,1321
1400000US06037603500,1986
1400000US06037603600,1646
1400000US06037603702,1703
1400000US06037603703,2183
1400000US06037603705,1449
1400000US06037603706,1183
1400000US06037603801,1410
1400000US06037603802,1615
1400000US06037603901,1398
1400000US06037603902,1326
1400000US06037604001,1693
1400000US06037604002,1631
1400000US06037604101,1700
1400000US06037604102,1197
1400000US06037604200,1510
1400000US06037609900,1399
1400000US06037620001,1884
1400000US06037620002,2041
1400000US06037620101,1885
1400000US06037620102,2226
1400000US06037620201,2429
1400000US06037620301,3116
1400000US06037620303,2747
1400000US06037620305,3203
1400000US06037620400,2653
1400000US06037620501,2296
1400000US06037620521,2049
1400000US06037620522,2320
1400000US06037620601,1918
1400000US06037620602,1903
1400000US06037620701,2121
1400000US06037620703,2295
1400000US06037620704,2074
1400000US06037620801,2319
1400000US06037620802,1769
1400000US06037620901,2603
1400000US06037620904,2539
1400000US06037621001,1958
1400000US06037621005,2299
1400000US06037621102,2492
1400000US06037621104,2290
1400000US06037621201,2415
1400000US06037621204,2337
1400000US06037621301,2182
1400000US06037621324,2042
1400000US06037621326,2175
1400000US06037621400,2057
1400000US06037650001,1487
1400000US06037650003,1463
1400000US06037650004,1564
1400000US06037650101,2593
1400000US06037650102,1971
1400000US06037650200,2290
1400000US06037650300,1709
1400000US06037650401,2139
1400000US06037650501,2697
1400000US06037650502,1972
1400000US06037650603,1311
1400000US06037650604,1647
1400000US06037650605,1830
1400000US06037650606,1792
1400000US06037650607,2403
1400000US06037650701,3254
1400000US06037650702,3045
1400000US06037650801,2911
1400000US06037650802,2829
1400000US06037650901,1545
1400000US06037650903,1587
1400000US06037650904,1983
1400000US06037651001,1526
1400000US06037651002,1476
1400000US06037651101,1985
1400000US06037651102,1700
1400000US06037651201,2646
1400000US06037651221,1707
1400000US06037651222,2071
1400000US06037651302,1935
1400000US06037651304,1874
1400000US06037651401,991
1400000US06037651402,1786
